40 ; nwavenumber
37 ; ncategories
wavenumber

  250,   333,   400,   469,   541,   581,   610,
  667,   676,   800,   870,   909,   944,  1000,
 1087,  1111,  1149,  1220,  1266,  1389,  1538,
 1613,  1667,  1818,  2000,  2222,  2667,  2948,
 3333,  3704,  4000,  4444,  5000,  6510,  9434,
14409, 18182, 29674, 33333, 57600

sulfate_30% (sulfate 30% RH)
Extinction coefficient (m^2/g)
0.62743,0.65728,0.30027,0.11165,0.74507,       
0.97009,0.98640,0.98220,0.99823,0.99999,       
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.01518,0.02248,0.03354,0.04189,0.06561,       
0.03567,0.07717,0.07340,0.07465,0.09307,       
0.10997,0.11996,0.13008,0.14824,0.08933,       
0.07601,0.09817,0.14399,0.15999,0.17712,       
0.19396,0.20852,0.21273,0.24462,0.27128,       
0.29873,0.34705,0.35766,0.36026,0.43106,       
0.45358,0.48028,0.50872,0.56647,0.63177,       
0.68331,0.70235,0.71923,0.72046,.72050 

sulfate_55% (sulfate 55% RH)
Extinction coefficient (m^2/g)
.1484E+00,.1029E+00,.9750E-01,.1448E+00,.6185E-01,       
.6259E+00,.2434E+00,.2462E+00,.2381E+00,.1432E+00,       
.9452E-01,.7627E-01,.6865E-01,.9646E-01,.9744E+00,       
.1272E+01,.5669E+00,.1063E+00,.8882E-01,.4099E+00,       
.1230E+00,.1228E+00,.1517E+00,.4523E-01,.5622E-01,       
.7878E-01,.1691E+00,.4991E+00,.9275E+00,.1610E+00,       
.2149E+00,.3195E+00,.4642E+00,.9382E+00,.2148E+01,       
.4456E+01,.6042E+01,.9394E+01,.1000E+02,.1000E+02 
Single-scattering albedo 
0.00055,0.00071,0.00186,0.00235,0.01277,       
0.00266,0.01072,0.00705,0.00713,0.01079,       
0.02507,0.04099,0.06145,0.07807,0.02607,       
0.01319,0.00586,0.02263,0.05459,0.05277,       
0.06444,0.08966,0.06892,0.42531,0.57129,       
0.62512,0.68525,0.33003,0.11833,0.71339,       
0.96706,0.98717,0.98208,0.99819,0.99999,       
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.01626,0.02445,0.03584,0.04453,0.06691,       
0.03976,0.07785,0.07542,0.07666,0.09532,       
0.11252,0.12269,0.13280,0.15047,0.09887,       
0.08643,0.10807,0.15276,0.16817,0.18527,       
0.20425,0.21773,0.22086,0.25440,0.28130,       
0.30898,0.35773,0.36992,0.36951,0.44322,       
0.46589,0.49248,0.52085,0.57833,0.64319,       
0.69417,0.71277,0.72876,0.72964,.729600 

sulfate_60% (sulfate 60% RH)
Extinction coefficient (m^2/g)
.1648E+00,.1198E+00,.1199E+00,.1735E+00,.9560E-01,       
.6523E+00,.2874E+00,.2914E+00,.2835E+00,.1815E+00,       
.1177E+00,.9293E-01,.8178E-01,.1080E+00,.1036E+01,       
.1240E+01,.5594E+00,.1139E+00,.9735E-01,.4260E+00,       
.1353E+00,.1511E+00,.1890E+00,.5275E-01,.6705E-01,       
.9305E-01,.1905E+00,.5414E+00,.1110E+01,.1847E+00,       
.2467E+00,.3672E+00,.5330E+00,.1069E+01,.2417E+01,       
