    1882    2004      12      18
  1882     0        1364.6667
 5.31306E+00 2.18518E+00 1.60560E+00 3.64505E+00 9.49182E-01 1.10391E+00
  1883     2        1364.7894
 1.17842E+01 4.02163E+01 2.32685E+02 2.40545E+02 2.21784E+02 1.37511E+02
 1.81682E+02 1.05874E+02 7.14590E+01 5.23346E+01 4.90341E+01 5.07873E+00
 5.31298E+00 2.18515E+00 1.60557E+00 3.64499E+00 9.49168E-01 1.10390E+00
  1883     3        1364.8751
 1.17850E+01 4.02188E+01 2.32700E+02 2.40560E+02 2.21798E+02 1.37519E+02
 1.81693E+02 1.05880E+02 7.14635E+01 5.23378E+01 4.90372E+01 5.07904E+00
 5.31331E+00 2.18528E+00 1.60567E+00 3.64522E+00 9.49227E-01 1.10397E+00
  1883     4        1364.7181
 1.17836E+01 4.02142E+01 2.32673E+02 2.40532E+02 2.21773E+02 1.37504E+02
 1.81673E+02 1.05868E+02 7.14553E+01 5.23318E+01 4.90316E+01 5.07846E+00
 5.31270E+00 2.18503E+00 1.60549E+00 3.64480E+00 9.49118E-01 1.10384E+00
  1883     5        1365.0205
 1.17862E+01 4.02231E+01 2.32725E+02 2.40585E+02 2.21822E+02 1.37534E+02
 1.81713E+02 1.05892E+02 7.14711E+01 5.23434E+01 4.90424E+01 5.07959E+00
 5.31388E+00 2.18552E+00 1.60585E+00 3.64561E+00 9.49329E-01 1.10408E+00
  1883     6        1364.5425
 1.17821E+01 4.02090E+01 2.32643E+02 2.40501E+02 2.21744E+02 1.37486E+02
 1.81649E+02 1.05855E+02 7.14461E+01 5.23251E+01 4.90253E+01 5.07781E+00
 5.31202E+00 2.18475E+00 1.60528E+00 3.64434E+00 9.48996E-01 1.10370E+00
  1883     7        1364.3318
 1.17803E+01 4.02028E+01 2.32607E+02 2.40464E+02 2.21710E+02 1.37465E+02
 1.81621E+02 1.05838E+02 7.14351E+01 5.23170E+01 4.90177E+01 5.07702E+00
 5.31120E+00 2.18441E+00 1.60504E+00 3.64377E+00 9.48850E-01 1.10353E+00
  1883     8        1364.9669
 1.17858E+01 4.02215E+01 2.32715E+02 2.40576E+02 2.21813E+02 1.37529E+02
 1.81706E+02 1.05888E+02 7.14683E+01 5.23414E+01 4.90405E+01 5.07939E+00
 5.31367E+00 2.18543E+00 1.60578E+00 3.64547E+00 9.49291E-01 1.10404E+00
  1883     9        1364.6824
 1.17833E+01 4.02131E+01 2.32667E+02 2.40526E+02 2.21767E+02 1.37500E+02
 1.81668E+02 1.05866E+02 7.14534E+01 5.23305E+01 4.90303E+01 5.07833E+00
 5.31257E+00 2.18497E+00 1.60545E+00 3.64471E+00 9.49093E-01 1.10381E+00
  1883    10        1364.6414
 1.17830E+01 4.02119E+01 2.32660E+02 2.40519E+02 2.21760E+02 1.37496E+02
 1.81662E+02 1.05862E+02 7.14513E+01 5.23289E+01 4.90288E+01 5.07818E+00
 5.31241E+00 2.18491E+00 1.60540E+00 3.64460E+00 9.49065E-01 1.10378E+00
  1883    11        1364.7637
 1.17840E+01 4.02155E+01 2.32681E+02 2.40540E+02 2.21780E+02 1.37508E+02
 1.81679E+02 1.05872E+02 7.14577E+01 5.23336E+01 4.90332E+01 5.07863E+00
 5.31288E+00 2.18510E+00 1.60554E+00 3.64493E+00 9.49150E-01 1.10388E+00
  1883    12        1364.9021
 1.17852E+01 4.02196E+01 2.32704E+02 2.40565E+02 2.21802E+02 1.37522E+02
 1.81697E+02 1.05883E+02 7.14649E+01 5.23389E+01 4.90382E+01 5.07915E+00
 5.31342E+00 2.18533E+00 1.60571E+00 3.64530E+00 9.49246E-01 1.10399E+00
  1884     1        1364.9148
 1.17853E+01 4.02200E+01 2.32707E+02 2.40567E+02 2.21805E+02 1.37523E+02
 1.81699E+02 1.05884E+02 7.14656E+01 5.23394E+01 4.90386E+01 5.07919E+00
 5.31347E+00 2.18535E+00 1.60572E+00 3.64533E+00 9.49255E-01 1.10400E+00
  1884     2        1364.9514
 1.17856E+01 4.02210E+01 2.32713E+02 2.40573E+02 2.21810E+02 1.37527E+02
 1.81704E+02 1.05886E+02 7.14675E+01 5.23408E+01 4.90400E+01 5.07933E+00
 5.31361E+00 2.18541E+00 1.60576E+00 3.64543E+00 9.49281E-01 1.10403E+00
  1884     3        1365.0050
 1.17861E+01 4.02226E+01 2.32722E+02 2.40583E+02 2.21819E+02 1.37532E+02
 1.81711E+02 1.05891E+02 7.14703E+01 5.23428E+01 4.90419E+01 5.07953E+00
 5.31382E+00 2.18549E+00 1.60583E+00 3.64557E+00 9.49318E-01 1.10407E+00
  1884     4        1364.7152
 1.17836E+01 4.02141E+01 2.32673E+02 2.40532E+02 2.21772E+02 1.37503E+02
 1.81672E+02 1.05868E+02 7.14552E+01 5.23317E+01 4.90315E+01 5.07845E+00
 5.31269E+00 2.18503E+00 1.60549E+00 3.64480E+00 9.49116E-01 1.10384E+00
  1884     5        1364.9015
 1.17852E+01 4.02196E+01 2.32704E+02 2.40565E+02 2.21802E+02 1.37522E+02
 1.81697E+02 1.05882E+02 7.14649E+01 5.23389E+01 4.90382E+01 5.07914E+00
 5.31342E+00 2.18533E+00 1.60571E+00 3.64529E+00 9.49246E-01 1.10399E+00
  1884     6        1365.1403
 1.17873E+01 4.02266E+01 2.32745E+02 2.40607E+02 2.21841E+02 1.37546E+02
 1.81729E+02 1.05901E+02 7.14774E+01 5.23480E+01 4.90468E+01 5.08003E+00
 5.31435E+00 2.18571E+00 1.60599E+00 3.64593E+00 9.49412E-01 1.10418E+00
  1884     7        1365.0037
 1.17861E+01 4.02226E+01 2.32722E+02 2.40583E+02 2.21819E+02 1.37532E+02
 1.81711E+02 1.05890E+02 7.14703E+01 5.23428E+01 4.90418E+01 5.07952E+00
 5.31382E+00 2.18549E+00 1.60583E+00 3.64557E+00 9.49317E-01 1.10407E+00
  1884     8        1364.9274
 1.17854E+01 4.02203E+01 2.32709E+02 2.40569E+02 2.21807E+02 1.37525E+02
 1.81700E+02 1.05885E+02 7.14663E+01 5.23399E+01 4.90391E+01 5.07924E+00
 5.31352E+00 2.18537E+00 1.60574E+00 3.64536E+00 9.49264E-01 1.10401E+00
  1884     9        1364.7577
 1.17840E+01 4.02153E+01 2.32680E+02 2.40539E+02 2.21779E+02 1.37507E+02
 1.81678E+02 1.05871E+02 7.14574E+01 5.23333E+01 4.90330E+01 5.07861E+00
 5.31286E+00 2.18510E+00 1.60554E+00 3.64491E+00 9.49146E-01 1.10387E+00
  1884    10        1364.6824
 1.17833E+01 4.02131E+01 2.32667E+02 2.40526E+02 2.21767E+02 1.37500E+02
 1.81668E+02 1.05866E+02 7.14534E+01 5.23305E+01 4.90303E+01 5.07833E+00
 5.31257E+00 2.18497E+00 1.60545E+00 3.64471E+00 9.49093E-01 1.10381E+00
  1884    11        1364.8949
 1.17852E+01 4.02194E+01 2.32703E+02 2.40563E+02 2.21801E+02 1.37521E+02
 1.81696E+02 1.05882E+02 7.14646E+01 5.23386E+01 4.90379E+01 5.07912E+00
 5.31339E+00 2.18531E+00 1.60570E+00 3.64528E+00 9.49241E-01 1.10398E+00
  1884    12        1364.7406
 1.17838E+01 4.02148E+01 2.32677E+02 2.40536E+02 2.21776E+02 1.37506E+02
 1.81676E+02 1.05870E+02 7.14565E+01 5.23327E+01 4.90324E+01 5.07854E+00
 5.31279E+00 2.18507E+00 1.60552E+00 3.64487E+00 9.49134E-01 1.10386E+00
  1885     1        1364.9523
 1.17857E+01 4.02211E+01 2.32713E+02 2.40573E+02 2.21811E+02 1.37527E+02
 1.81704E+02 1.05886E+02 7.14676E+01 5.23408E+01 4.90400E+01 5.07933E+00
 5.31362E+00 2.18541E+00 1.60577E+00 3.64543E+00 9.49281E-01 1.10403E+00
  1885     2        1364.7446
 1.17839E+01 4.02150E+01 2.32678E+02 2.40537E+02 2.21777E+02 1.37506E+02
 1.81676E+02 1.05870E+02 7.14567E+01 5.23328E+01 4.90325E+01 5.07856E+00
 5.31281E+00 2.18507E+00 1.60552E+00 3.64488E+00 9.49137E-01 1.10386E+00
  1885     3        1364.7434
 1.17839E+01 4.02149E+01 2.32677E+02 2.40537E+02 2.21777E+02 1.37506E+02
 1.81676E+02 1.05870E+02 7.14566E+01 5.23328E+01 4.90325E+01 5.07855E+00
 5.31280E+00 2.18507E+00 1.60552E+00 3.64487E+00 9.49136E-01 1.10386E+00
  1885     4        1364.7295
 1.17837E+01 4.02145E+01 2.32675E+02 2.40534E+02 2.21774E+02 1.37505E+02
 1.81674E+02 1.05869E+02 7.14559E+01 5.23323E+01 4.90320E+01 5.07850E+00
 5.31275E+00 2.18505E+00 1.60550E+00 3.64484E+00 9.49126E-01 1.10385E+00
  1885     5        1364.8652
 1.17849E+01 4.02185E+01 2.32698E+02 2.40558E+02 2.21796E+02 1.37518E+02
 1.81692E+02 1.05880E+02 7.14630E+01 5.23375E+01 4.90369E+01 5.07901E+00
 5.31328E+00 2.18527E+00 1.60566E+00 3.64520E+00 9.49221E-01 1.10396E+00
  1885     6        1364.4230
 1.17811E+01 4.02055E+01 2.32623E+02 2.40480E+02 2.21725E+02 1.37474E+02
 1.81633E+02 1.05845E+02 7.14399E+01 5.23205E+01 4.90210E+01 5.07736E+00
 5.31156E+00 2.18456E+00 1.60514E+00 3.64402E+00 9.48913E-01 1.10360E+00
  1885     7        1364.7030
 1.17835E+01 4.02137E+01 2.32671E+02 2.40530E+02 2.21770E+02 1.37502E+02
 1.81671E+02 1.05867E+02 7.14545E+01 5.23312E+01 4.90310E+01 5.07840E+00
 5.31264E+00 2.18501E+00 1.60547E+00 3.64476E+00 9.49108E-01 1.10383E+00
  1885     8        1364.8302
 1.17846E+01 4.02175E+01 2.32692E+02 2.40552E+02 2.21791E+02 1.37515E+02
 1.81687E+02 1.05877E+02 7.14612E+01 5.23361E+01 4.90356E+01 5.07888E+00
 5.31314E+00 2.18521E+00 1.60562E+00 3.64510E+00 9.49196E-01 1.10393E+00
  1885     9        1364.7190
 1.17836E+01 4.02142E+01 2.32673E+02 2.40532E+02 2.21773E+02 1.37504E+02
 1.81673E+02 1.05868E+02 7.14554E+01 5.23319E+01 4.90316E+01 5.07846E+00
 5.31271E+00 2.18503E+00 1.60549E+00 3.64481E+00 9.49119E-01 1.10384E+00
  1885    10        1364.6237
 1.17828E+01 4.02114E+01 2.32657E+02 2.40516E+02 2.21757E+02 1.37494E+02
 1.81660E+02 1.05861E+02 7.14504E+01 5.23282E+01 4.90282E+01 5.07811E+00
 5.31234E+00 2.18488E+00 1.60538E+00 3.64455E+00 9.49052E-01 1.10376E+00
  1885    11        1364.6700
 1.17832E+01 4.02128E+01 2.32665E+02 2.40524E+02 2.21765E+02 1.37499E+02
 1.81666E+02 1.05865E+02 7.14528E+01 5.23300E+01 4.90299E+01 5.07828E+00
 5.31252E+00 2.18496E+00 1.60543E+00 3.64468E+00 9.49085E-01 1.10380E+00
  1885    12        1364.7240
 1.17837E+01 4.02143E+01 2.32674E+02 2.40533E+02 2.21774E+02 1.37504E+02
 1.81673E+02 1.05869E+02 7.14556E+01 5.23321E+01 4.90318E+01 5.07848E+00
 5.31273E+00 2.18504E+00 1.60550E+00 3.64482E+00 9.49122E-01 1.10385E+00
  1886     1        1364.4419
 1.17812E+01 4.02060E+01 2.32626E+02 2.40484E+02 2.21728E+02 1.37476E+02
 1.81636E+02 1.05847E+02 7.14408E+01 5.23212E+01 4.90217E+01 5.07743E+00
 5.31163E+00 2.18459E+00 1.60517E+00 3.64407E+00 9.48926E-01 1.10362E+00
  1886     2        1364.6727
 1.17832E+01 4.02128E+01 2.32665E+02 2.40524E+02 2.21765E+02 1.37499E+02
 1.81667E+02 1.05865E+02 7.14529E+01 5.23301E+01 4.90300E+01 5.07829E+00
 5.31253E+00 2.18496E+00 1.60544E+00 3.64468E+00 9.49087E-01 1.10380E+00
  1886     3        1364.4563
 1.17814E+01 4.02065E+01 2.32628E+02 2.40486E+02 2.21730E+02 1.37477E+02
 1.81638E+02 1.05848E+02 7.14416E+01 5.23218E+01 4.90222E+01 5.07749E+00
 5.31168E+00 2.18461E+00 1.60518E+00 3.64411E+00 9.48936E-01 1.10363E+00
  1886     4        1364.6190
 1.17828E+01 4.02112E+01 2.32656E+02 2.40515E+02 2.21756E+02 1.37494E+02
 1.81659E+02 1.05861E+02 7.14501E+01 5.23280E+01 4.90280E+01 5.07809E+00
 5.31232E+00 2.18487E+00 1.60537E+00 3.64454E+00 9.49049E-01 1.10376E+00
  1886     5        1364.3918
 1.17808E+01 4.02046E+01 2.32618E+02 2.40475E+02 2.21720E+02 1.37471E+02
 1.81629E+02 1.05843E+02 7.14382E+01 5.23193E+01 4.90199E+01 5.07725E+00
 5.31143E+00 2.18451E+00 1.60511E+00 3.64393E+00 9.48891E-01 1.10358E+00
  1886     6        1364.5867
 1.17825E+01 4.02103E+01 2.32651E+02 2.40509E+02 2.21751E+02 1.37490E+02
 1.81655E+02 1.05858E+02 7.14484E+01 5.23268E+01 4.90269E+01 5.07797E+00
 5.31219E+00 2.18482E+00 1.60534E+00 3.64445E+00 9.49027E-01 1.10373E+00
  1886     7        1364.4998
 1.17817E+01 4.02077E+01 2.32636E+02 2.40494E+02 2.21737E+02 1.37482E+02
 1.81643E+02 1.05851E+02 7.14439E+01 5.23235E+01 4.90237E+01 5.07765E+00
 5.31185E+00 2.18468E+00 1.60523E+00 3.64422E+00 9.48967E-01 1.10366E+00
  1886     8        1364.6178
 1.17828E+01 4.02112E+01 2.32656E+02 2.40515E+02 2.21756E+02 1.37493E+02
 1.81659E+02 1.05860E+02 7.14501E+01 5.23280E+01 4.90280E+01 5.07809E+00
 5.31231E+00 2.18487E+00 1.60537E+00 3.64454E+00 9.49049E-01 1.10376E+00
  1886     9        1364.5399
 1.17821E+01 4.02089E+01 2.32643E+02 2.40501E+02 2.21744E+02 1.37486E+02
 1.81649E+02 1.05854E+02 7.14460E+01 5.23250E+01 4.90252E+01 5.07780E+00
 5.31201E+00 2.18475E+00 1.60528E+00 3.64433E+00 9.48994E-01 1.10370E+00
  1886    10        1364.4998
 1.17817E+01 4.02077E+01 2.32636E+02 2.40494E+02 2.21737E+02 1.37482E+02
 1.81643E+02 1.05851E+02 7.14439E+01 5.23235E+01 4.90237E+01 5.07765E+00
 5.31185E+00 2.18468E+00 1.60523E+00 3.64422E+00 9.48967E-01 1.10366E+00
  1886    11        1364.4485
 1.17813E+01 4.02062E+01 2.32627E+02 2.40485E+02 2.21729E+02 1.37476E+02
 1.81637E+02 1.05847E+02 7.14412E+01 5.23215E+01 4.90219E+01 5.07746E+00
 5.31165E+00 2.18460E+00 1.60517E+00 3.64408E+00 9.48931E-01 1.10362E+00
  1886    12        1364.3851
 1.17808E+01 4.02044E+01 2.32616E+02 2.40473E+02 2.21718E+02 1.37470E+02
 1.81628E+02 1.05842E+02 7.14379E+01 5.23191E+01 4.90196E+01 5.07722E+00
 5.31141E+00 2.18450E+00 1.60510E+00 3.64392E+00 9.48887E-01 1.10357E+00
  1887     1        1364.4780
 1.17816E+01 4.02071E+01 2.32632E+02 2.40490E+02 2.21734E+02 1.37479E+02
 1.81641E+02 1.05850E+02 7.14427E+01 5.23226E+01 4.90230E+01 5.07757E+00
 5.31177E+00 2.18465E+00 1.60521E+00 3.64416E+00 9.48951E-01 1.10365E+00
  1887     2        1364.5009
 1.17818E+01 4.02078E+01 2.32636E+02 2.40494E+02 2.21737E+02 1.37482E+02
 1.81644E+02 1.05851E+02 7.14439E+01 5.23235E+01 4.90238E+01 5.07765E+00
 5.31186E+00 2.18468E+00 1.60523E+00 3.64422E+00 9.48967E-01 1.10366E+00
  1887     3        1364.4755
 1.17815E+01 4.02070E+01 2.32632E+02 2.40489E+02 2.21733E+02 1.37479E+02
 1.81640E+02 1.05849E+02 7.14426E+01 5.23225E+01 4.90229E+01 5.07756E+00
 5.31176E+00 2.18464E+00 1.60520E+00 3.64416E+00 9.48949E-01 1.10364E+00
  1887     4        1364.4686
 1.17815E+01 4.02068E+01 2.32631E+02 2.40488E+02 2.21732E+02 1.37478E+02
 1.81639E+02 1.05849E+02 7.14422E+01 5.23223E+01 4.90226E+01 5.07753E+00
 5.31173E+00 2.18463E+00 1.60520E+00 3.64414E+00 9.48945E-01 1.10364E+00
  1887     5        1364.4346
 1.17812E+01 4.02058E+01 2.32625E+02 2.40482E+02 2.21726E+02 1.37475E+02
 1.81635E+02 1.05846E+02 7.14405E+01 5.23210E+01 4.90214E+01 5.07741E+00
 5.31160E+00 2.18458E+00 1.60516E+00 3.64405E+00 9.48921E-01 1.10361E+00
  1887     6        1364.4508
 1.17813E+01 4.02063E+01 2.32628E+02 2.40485E+02 2.21729E+02 1.37477E+02
 1.81637E+02 1.05848E+02 7.14413E+01 5.23216E+01 4.90220E+01 5.07747E+00
 5.31166E+00 2.18460E+00 1.60518E+00 3.64409E+00 9.48932E-01 1.10362E+00
  1887     7        1364.4458
 1.17813E+01 4.02061E+01 2.32627E+02 2.40484E+02 2.21728E+02 1.37476E+02
 1.81636E+02 1.05847E+02 7.14410E+01 5.23214E+01 4.90218E+01 5.07745E+00
 5.31164E+00 2.18460E+00 1.60517E+00 3.64408E+00 9.48929E-01 1.10362E+00
  1887     8        1364.4498
 1.17813E+01 4.02063E+01 2.32627E+02 2.40485E+02 2.21729E+02 1.37476E+02
 1.81637E+02 1.05847E+02 7.14413E+01 5.23215E+01 4.90219E+01 5.07746E+00
 5.31166E+00 2.18460E+00 1.60517E+00 3.64409E+00 9.48932E-01 1.10362E+00
  1887     9        1364.3038
 1.17801E+01 4.02020E+01 2.32602E+02 2.40459E+02 2.21705E+02 1.37462E+02
 1.81617E+02 1.05836E+02 7.14336E+01 5.23159E+01 4.90167E+01 5.07692E+00
 5.31109E+00 2.18437E+00 1.60500E+00 3.64370E+00 9.48830E-01 1.10351E+00
  1887    10        1364.3995
 1.17809E+01 4.02048E+01 2.32619E+02 2.40476E+02 2.21721E+02 1.37471E+02
 1.81630E+02 1.05844E+02 7.14386E+01 5.23196E+01 4.90201E+01 5.07727E+00
 5.31146E+00 2.18452E+00 1.60512E+00 3.64395E+00 9.48897E-01 1.10358E+00
  1887    11        1364.4175
 1.17810E+01 4.02053E+01 2.32622E+02 2.40479E+02 2.21724E+02 1.37473E+02
 1.81633E+02 1.05845E+02 7.14396E+01 5.23203E+01 4.90208E+01 5.07734E+00
 5.31153E+00 2.18455E+00 1.60514E+00 3.64400E+00 9.48909E-01 1.10360E+00
  1887    12        1364.1426
 1.17787E+01 4.01972E+01 2.32575E+02 2.40431E+02 2.21679E+02 1.37446E+02
 1.81596E+02 1.05824E+02 7.14252E+01 5.23098E+01 4.90109E+01 5.07632E+00
 5.31046E+00 2.18411E+00 1.60481E+00 3.64327E+00 9.48718E-01 1.10337E+00
  1888     1        1364.4399
 1.17812E+01 4.02060E+01 2.32626E+02 2.40483E+02 2.21727E+02 1.37475E+02
 1.81635E+02 1.05847E+02 7.14407E+01 5.23212E+01 4.90216E+01 5.07743E+00
 5.31162E+00 2.18459E+00 1.60516E+00 3.64406E+00 9.48925E-01 1.10362E+00
  1888     2        1364.3323
 1.17803E+01 4.02028E+01 2.32607E+02 2.40464E+02 2.21710E+02 1.37465E+02
 1.81621E+02 1.05838E+02 7.14351E+01 5.23170E+01 4.90177E+01 5.07702E+00
 5.31120E+00 2.18441E+00 1.60504E+00 3.64377E+00 9.48850E-01 1.10353E+00
  1888     3        1364.3402
 1.17804E+01 4.02030E+01 2.32609E+02 2.40466E+02 2.21711E+02 1.37465E+02
 1.81622E+02 1.05839E+02 7.14355E+01 5.23173E+01 4.90180E+01 5.07705E+00
 5.31123E+00 2.18443E+00 1.60505E+00 3.64380E+00 9.48855E-01 1.10353E+00
  1888     4        1364.4109
 1.17810E+01 4.02051E+01 2.32621E+02 2.40478E+02 2.21723E+02 1.37473E+02
 1.81632E+02 1.05844E+02 7.14392E+01 5.23200E+01 4.90205E+01 5.07732E+00
 5.31151E+00 2.18454E+00 1.60513E+00 3.64398E+00 9.48905E-01 1.10359E+00
  1888     5        1364.1776
 1.17790E+01 4.01982E+01 2.32581E+02 2.40437E+02 2.21685E+02 1.37449E+02
 1.81601E+02 1.05826E+02 7.14270E+01 5.23111E+01 4.90122E+01 5.07645E+00
 5.31060E+00 2.18417E+00 1.60485E+00 3.64336E+00 9.48742E-01 1.10340E+00
  1888     6        1364.3787
 1.17807E+01 4.02042E+01 2.32615E+02 2.40472E+02 2.21717E+02 1.37469E+02
 1.81627E+02 1.05842E+02 7.14375E+01 5.23188E+01 4.90194E+01 5.07720E+00
 5.31138E+00 2.18449E+00 1.60509E+00 3.64390E+00 9.48882E-01 1.10357E+00
  1888     7        1364.3820
 1.17807E+01 4.02043E+01 2.32616E+02 2.40473E+02 2.21718E+02 1.37470E+02
 1.81628E+02 1.05842E+02 7.14377E+01 5.23189E+01 4.90195E+01 5.07721E+00
 5.31140E+00 2.18449E+00 1.60509E+00 3.64391E+00 9.48884E-01 1.10357E+00
  1888     8        1364.3927
 1.17808E+01 4.02046E+01 2.32618E+02 2.40475E+02 2.21720E+02 1.37471E+02
 1.81629E+02 1.05843E+02 7.14383E+01 5.23194E+01 4.90199E+01 5.07725E+00
 5.31144E+00 2.18451E+00 1.60511E+00 3.64394E+00 9.48892E-01 1.10358E+00
  1888     9        1364.3817
 1.17807E+01 4.02043E+01 2.32616E+02 2.40473E+02 2.21718E+02 1.37470E+02
 1.81628E+02 1.05842E+02 7.14377E+01 5.23189E+01 4.90195E+01 5.07721E+00
 5.31139E+00 2.18449E+00 1.60509E+00 3.64391E+00 9.48884E-01 1.10357E+00
  1888    10        1364.3721
 1.17806E+01 4.02040E+01 2.32614E+02 2.40471E+02 2.21716E+02 1.37469E+02
 1.81626E+02 1.05841E+02 7.14372E+01 5.23186E+01 4.90191E+01 5.07717E+00
 5.31136E+00 2.18448E+00 1.60508E+00 3.64388E+00 9.48878E-01 1.10356E+00
  1888    11        1364.2460
 1.17796E+01 4.02003E+01 2.32593E+02 2.40449E+02 2.21696E+02 1.37456E+02
 1.81610E+02 1.05832E+02 7.14306E+01 5.23137E+01 4.90146E+01 5.07670E+00
 5.31087E+00 2.18428E+00 1.60493E+00 3.64354E+00 9.48790E-01 1.10346E+00
  1888    12        1364.3274
 1.17803E+01 4.02027E+01 2.32606E+02 2.40463E+02 2.21709E+02 1.37464E+02
 1.81620E+02 1.05838E+02 7.14349E+01 5.23168E+01 4.90175E+01 5.07701E+00
 5.31118E+00 2.18441E+00 1.60503E+00 3.64376E+00 9.48847E-01 1.10352E+00
  1889     1        1364.3345
 1.17803E+01 4.02029E+01 2.32608E+02 2.40465E+02 2.21710E+02 1.37465E+02
 1.81621E+02 1.05839E+02 7.14352E+01 5.23171E+01 4.90178E+01 5.07703E+00
 5.31121E+00 2.18442E+00 1.60504E+00 3.64378E+00 9.48852E-01 1.10353E+00
  1889     2        1364.3512
 1.17805E+01 4.02034E+01 2.32611E+02 2.40468E+02 2.21713E+02 1.37467E+02
 1.81624E+02 1.05840E+02 7.14361E+01 5.23178E+01 4.90184E+01 5.07710E+00
 5.31128E+00 2.18444E+00 1.60506E+00 3.64382E+00 9.48863E-01 1.10354E+00
  1889     3        1364.3887
 1.17808E+01 4.02045E+01 2.32617E+02 2.40474E+02 2.21719E+02 1.37470E+02
 1.81629E+02 1.05843E+02 7.14381E+01 5.23192E+01 4.90197E+01 5.07723E+00
